今日|きょう|today|JLPT N5
する||to do|JLPT N5
人|ひと|person|JLPT N5
ある||to be, to have (inanimate objects)|JLPT N5
中|なか|middle|JLPT N5
でも||but|JLPT N5
なる||to become|JLPT N5
私|わたくし|(humble) I,myself|JLPT N5
何|なん/なに|what|JLPT N5
一|いち|one|JLPT N5
今|いま|now|JLPT N5
この||this|JLPT N5
明日|あした|tomorrow|JLPT N5
方|かた|person, way of doing|JLPT N5
時間|じかん|time|JLPT N5
自分|じぶん|oneself|JLPT N5
これ||this|JLPT N5
それ||that|JLPT N5
また||again,and|JLPT N5
その||that|JLPT N5
仕事|しごと|job|JLPT N5
ください||please|JLPT N5
もう||already|JLPT N5
前|まえ|before|JLPT N5
どう||how,in what way|JLPT N5
年|とし|year|JLPT N5
まだ||yet,still|JLPT N5
昨日|きのう|yesterday|JLPT N5
ちょっと||somewhat|JLPT N5
目|め|eye|JLPT N5
朝|あさ|morning|JLPT N5
好き|すき|likeable|JLPT N5
店|みせ|shop|JLPT N5
できる||to be able to|JLPT N5
雨|あめ|rain|JLPT N5
話|はなし|talk,story|JLPT N5
あれ||that|JLPT N5
よく||often, well|JLPT N5
行く|いく|to go|JLPT N5
家|いえ|house|JLPT N5
二|に|two|JLPT N5
など||et cetera|JLPT N5
本|ほん|book|JLPT N5
後|あと|afterwards|JLPT N5
多い|おおい|many|JLPT N5
会社|かいしゃ|company|JLPT N5
こちら||this person or way|JLPT N5
いつも||always|JLPT N5
少し|すこし|few|JLPT N5
あの||that over there|JLPT N5
同じ|おなじ|same|JLPT N5
みんな||everyone|JLPT N5
言う|いう|to say|JLPT N5
こんな||such|JLPT N5
誰|だれ|who|JLPT N5
どこ||where|JLPT N5
問題|もんだい|problem|JLPT N5
大丈夫|だいじょうぶ|all right|JLPT N5
夜|よる|evening,night|JLPT N5
休み|やすみ|rest,holiday|JLPT N5
やる||to do|JLPT N5
写真|しゃしん|photograph|JLPT N5
欲しい|ほしい|want|JLPT N5
ここ||here|JLPT N5
しかし||however|JLPT N5
今年|ことし|this year|JLPT N5
電車|でんしゃ|electric train|JLPT N5
上|うえ|on top of|JLPT N5
意味|いみ|meaning|JLPT N5
手|て|hand|JLPT N5
天気|てんき|weather|JLPT N5
次|つぎ|next|JLPT N5
映画|えいが|movie|JLPT N5
元気|げんき|health, vitality|JLPT N5
子供|こども|child|JLPT N5
結構|けっこう|splendid,enough|JLPT N5
先|さき|the future,previous|JLPT N5
もっと||more|JLPT N5
三|さん|three|JLPT N5
先生|せんせい|teacher,doctor|JLPT N5
電話|でんわ|telephone|JLPT N5
違う|ちがう|to differ|JLPT N5
言葉|ことば|word,language|JLPT N5
駅|えき|station|JLPT N5
悪い|わるい|bad|JLPT N5
一緒|いっしょ|together|JLPT N5
万|まん|ten thousand|JLPT N5
今週|こんしゅう|this week|JLPT N5
車|くるま|car,vehicle|JLPT N5
頭|あたま|head|JLPT N5
勉強|べんきょうする|to study|JLPT N5
とても||very|JLPT N5
風|かぜ|wind|JLPT N5
初めて|はじめて|for the first time|JLPT N5
テレビ||television|JLPT N5
声|こえ|voice|JLPT N5
そこ||that place|JLPT N5
外|そと|outside|JLPT N5
楽しい|たのしい|enjoyable|JLPT N5
高い|たかい|tall, expensive|JLPT N5
たくさん||many|JLPT N5
暑い|あつい|hot|JLPT N5
いろいろ||various|JLPT N5
皆さん|みなさん|everyone|JLPT N5
所|ところ|place|JLPT N5
友達|ともだち|friend|JLPT N5
新しい|あたらしい|new|JLPT N5
出る|でる|to appear,to leave|JLPT N5
寒い|さむい|cold|JLPT N5
なぜ||why|JLPT N5
名前|なまえ|name|JLPT N5
あまり||not very|JLPT N5
カレー||curry|JLPT N5
近く|ちかく|near|JLPT N5
体|からだ|body|JLPT N5
夏|なつ|summer|JLPT N5
はい||yes|JLPT N5
いつ||when|JLPT N5
風邪|かぜ|a cold|JLPT N5
物|もの|thing|JLPT N5
今朝|けさ|this morning|JLPT N5
来る|くる|to come|JLPT N5
買う|かう|to buy|JLPT N5
痛い|いたい|painful|JLPT N5
寝る|ねる|to go to bed,to sleep|JLPT N5
難しい|むずかしい|difficult|JLPT N5
全部|ぜんぶ|all|JLPT N5
秋|あき|autumn|JLPT N5
早い|はやい|early|JLPT N5
国|くに|country|JLPT N5
使う|つかう|to use|JLPT N5
音楽|おんがく|music|JLPT N5
男|おとこ|man|JLPT N5
毎日|まいにち|every day|JLPT N5
部屋|へや|room|JLPT N5
水|みず|water|JLPT N5
学校|がっこう|school|JLPT N5
来週|らいしゅう|next week|JLPT N5
練習|れんしゅうする|to practice|JLPT N5
自転車|じてんしゃ|bicycle|JLPT N5
大好き|だいすき|to be very likeable|JLPT N5
町|まち|town,city|JLPT N5
午後|ごご|afternoon|JLPT N5
どうぞ||please|JLPT N5
あなた||you|JLPT N5
かわいい||cute|JLPT N5
コーヒー||coffee|JLPT N5
足|あし|foot,leg|JLPT N5
家族|かぞく|family|JLPT N5
バス||bus|JLPT N5
色|いろ|colour|JLPT N5
食べる|たべる|to eat|JLPT N5
料理|りょうり|cuisine|JLPT N5
強い|つよい|powerful|JLPT N5
大学|だいがく|university|JLPT N5
来年|らいねん|next year|JLPT N5
ニュース||news|JLPT N5
こっち||this person or way|JLPT N5
下|した|below|JLPT N5
道|みち|street|JLPT N5
大切|たいせつ|important|JLPT N5
作る|つくる|to make|JLPT N5
帰る|かえる|to go back|JLPT N5
お金|おかね|money|JLPT N5
口|くち|mouth,opening|JLPT N5
晴れ|はれ|clear weather|JLPT N5
一つ|ひとつ|one|JLPT N5
今月|こんげつ|this month|JLPT N5
たぶん||probably|JLPT N5
どうも||thanks|JLPT N5
近い|ちかい|near|JLPT N5
どの||which|JLPT N5
絵|え|picture|JLPT N5
学生|がくせい|student|JLPT N5
女|おんな|woman|JLPT N5
十|じゅう とお|ten|JLPT N5
少ない|すくない|a few|JLPT N5
午前|ごぜん|morning|JLPT N5
どれ||which (of three or more)|JLPT N5
昼|ひる|noon, daytime|JLPT N5
英語|えいご|English language|JLPT N5
テスト||test|JLPT N5
ラジオ||radio|JLPT N5
どっち||which|JLPT N5
猫|ねこ|cat|JLPT N5
病院|びょういん|hospital|JLPT N5
大人|おとな|adult|JLPT N5
長い|ながい|long|JLPT N5
入る|はいる|to enter,to contain|JLPT N5
ええ||yes|JLPT N5
パン||bread|JLPT N5
花|はな|flower|JLPT N5
嫌|いや|unpleasant|JLPT N5
ページ||page|JLPT N5
便利|べんり|useful, convenient|JLPT N5
大きな|おおきな|big|JLPT N5
空|そら|sky|JLPT N5
肉|にく|meat|JLPT N5
おいしい||delicious|JLPT N5
どちら||which of two|JLPT N5
歌|うた|song|JLPT N5
野菜|やさい|vegetable|JLPT N5
安い|やすい|cheap|JLPT N5
冬|ふゆ|winter|JLPT N5
夕方|ゆうがた|evening|JLPT N5
隣|となり|next door to|JLPT N5
掃除|そうじする|to clean, to sweep|JLPT N5
山|やま|mountain|JLPT N5
かかる||to take time or money|JLPT N5
女の子|おんなのこ|girl|JLPT N5
辛い|からい|spicy|JLPT N5
旅行|りょこう|travel|JLPT N5
出す|だす|to put out|JLPT N5
犬|いぬ|dog|JLPT N5
雪|ゆき|snow|JLPT N5
質問|しつもん|question|JLPT N5
大きい|おおきい|big|JLPT N5
読む|よむ|to read|JLPT N5
買い物|かいもの|shopping|JLPT N5
若い|わかい|young|JLPT N5
飲む|のむ|to drink|JLPT N5
昨夜|ゆうべ|last night|JLPT N5
カメラ||camera|JLPT N5
聞く|きく|to hear,to listen to,to ask|JLPT N5
土曜日|どようび|Saturday|JLPT N5
日曜日|にちようび|Sunday|JLPT N5
海|うみ|sea|JLPT N5
忙しい|いそがしい|busy,irritated|JLPT N5
結婚|けっこん|marriage|JLPT N5
では||with that...|JLPT N5
嫌い|きらい|hate|JLPT N5
薬|くすり|medicine|JLPT N5
黒|くろ|black|JLPT N5
暇|ひま|free time|JLPT N5
白|しろ|white|JLPT N5
横|よこ|beside,side,width|JLPT N5
電気|でんき|electricity, electric light|JLPT N5
四|し / よん|four|JLPT N5
洗濯|せんたく|washing|JLPT N5
トイレ||toilet|JLPT N5
晩|ばん|evening|JLPT N5
ホテル||hotel|JLPT N5
先週|せんしゅう|last week|JLPT N5
授業|じゅぎょう|lesson,class work|JLPT N5
服|ふく|clothes|JLPT N5
入れる|いれる|to put in|JLPT N5
金曜日|きんようび|Friday|JLPT N5
いかが||how|JLPT N5
ちょうど||exactly|JLPT N5
半分|はんぶん|half minute|JLPT N5
死ぬ|しぬ|to die|JLPT N5
そば||near,beside|JLPT N5
書く|かく|to write|JLPT N5
遅い|おそい|late, slow|JLPT N5
春|はる|spring|JLPT N5
新聞|しんぶん|newspaper|JLPT N5
五|ご|five|JLPT N5
半|はん|half|JLPT N5
夏休み|なつやすみ|summer holiday|JLPT N5
教室|きょうしつ|classroom|JLPT N5
去年|きょねん|last year|JLPT N5
涼しい|すずしい|refreshing|JLPT N5
村|むら|village|JLPT N5
来月|らいげつ|next month|JLPT N5
おなか||stomach|JLPT N5
ボタン||button|JLPT N5
分かる|わかる|to be understood|JLPT N5
小さい|ちいさい|little|JLPT N5
箱|はこ|box|JLPT N5
千|せん|thousand|JLPT N5
耳|みみ|ear|JLPT N5
さあ||well…|JLPT N5
きれい||pretty,clean|JLPT N5
重い|おもい|heavy|JLPT N5
困る|こまる|to be worried|JLPT N5
赤|あか|red|JLPT N5
おもしろい||interesting|JLPT N5
公園|こうえん|park|JLPT N5
散歩|さんぽする|to stroll|JLPT N5
ほか||other, the rest|JLPT N5
木|き|tree,wood|JLPT N5
南|みなみ|south|JLPT N5
持つ|もつ|to hold|JLPT N5
ギター||guitar|JLPT N5
窓|まど|window|JLPT N5
月曜日|げつようび|Monday|JLPT N5
ノート||notebook,exercise book|JLPT N5
遠い|とおい|far|JLPT N5
いくら||how much?|JLPT N5
紙|かみ|paper|JLPT N5
始まる|はじまる|to begin|JLPT N5
お菓子|おかし|sweets, candy|JLPT N5
そっち||over there|JLPT N5
スポーツ||sport|JLPT N5
妹|いもうと|(humble) younger sister|JLPT N5
右|みぎ|right side|JLPT N5
鼻|はな|nose|JLPT N5
熱い|あつい|hot to the touch|JLPT N5
外国|がいこく|foreign country|JLPT N5
どうして||for what reason|JLPT N5
有名|ゆうめい|famous|JLPT N5
零|れい|zero|JLPT N5
後ろ|うしろ|behind|JLPT N5
魚|さかな|fish|JLPT N5
低い|ひくい|short, low|JLPT N5
動物|どうぶつ|animal|JLPT N5
お茶|おちゃ|green tea|JLPT N5
静か|しずか|quiet|JLPT N5
東|ひがし|east|JLPT N5
走る|はしる|to run|JLPT N5
古い|ふるい|old (not used for people)|JLPT N5
甘い|あまい|sweet|JLPT N5
パーティー||party|JLPT N5
そちら||over there|JLPT N5
飛行機|ひこうき|aeroplane|JLPT N5
家庭|かてい|household|JLPT N5
乗る|のる|to get on,to ride|JLPT N5
小さな|ちいさな|little|JLPT N5
西|にし|west|JLPT N5
それでは||in that situation|JLPT N5
傘|かさ|umbrella|JLPT N5
辺|へん|area|JLPT N5
百|ひゃく|hundred|JLPT N5
北|きた|north|JLPT N5
毎年|まいねん/まいとし|every year|JLPT N5
雑誌|ざっし|magazine|JLPT N5
荷物|にもつ|luggage|JLPT N5
文章|ぶんしょう|sentence,text|JLPT N5
クラス||class|JLPT N5
暖かい|あたたかい|warm|JLPT N5
居る|いる|to be, to have (people/animals)|JLPT N5
つける||to turn on|JLPT N5
知る|しる|to know|JLPT N5
番号|ばんごう|number|JLPT N5
夕飯|ゆうはん|dinner|JLPT N5
弱い|よわい|weak|JLPT N5
時々|ときどき|sometimes|JLPT N5
塩|しお|salt|JLPT N5
青|あお|blue|JLPT N5
銀行|ぎんこう|bank|JLPT N5
タクシー||taxi|JLPT N5
ゼロ||zero|JLPT N5
八|はち|eight|JLPT N5
取る|とる|to take something|JLPT N5
七|しち / なな|seven|JLPT N5
左|ひだり|left hand side|JLPT N5
かける||to call by phone|JLPT N5
曇り|くもり|cloudy weather|JLPT N5
冷たい|つめたい|cold to the touch|JLPT N5
財布|さいふ|wallet|JLPT N5
起きる|おきる|to get up|JLPT N5
カップ||cup|JLPT N5
今晩|こんばん|this evening|JLPT N5
図書館|としょかん|library|JLPT N5
生徒|せいと|pupil|JLPT N5
お母さん|おかあさん|(honorable) mother|JLPT N5
いくつ||how many?,how old?|JLPT N5
鳥|とり|bird|JLPT N5
あそこ||over there|JLPT N5
卵|たまご|egg|JLPT N5
病気|びょうき|illness|JLPT N5
六|ろく|six|JLPT N5
下手|へた|unskillful|JLPT N5
待つ|まつ|to wait|JLPT N5
弟|おとうと|younger brother|JLPT N5
歩く|あるく|to walk|JLPT N5
食べ物|たべもの|food|JLPT N5
靴|くつ|shoes|JLPT N5
歯|は|tooth|JLPT N5
降る|ふる|to fall, e.g. rain or snow|JLPT N5
だんだん||gradually|JLPT N5
カレンダー||calendar|JLPT N5
短い|みじかい|short|JLPT N5
お父さん|おとうさん|(honorable) father|JLPT N5
シャワー||shower|JLPT N5
白い|しろい|white|JLPT N5
ポスト||post|JLPT N5
危ない|あぶない|dangerous|JLPT N5
話す|はなす|to speak|JLPT N5
会う|あう|to meet|JLPT N5
時計|とけい|watch,clock|JLPT N5
奥さん|おくさん|(honorable) wife|JLPT N5
上手|じょうず|skillful|JLPT N5
プール||swimming pool|JLPT N5
医者|いしゃ|medical doctor|JLPT N5
軽い|かるい|light|JLPT N5
ドア||Western style door|JLPT N5
毎週|まいしゅう|every week|JLPT N5
九|きゅう / く|nine|JLPT N5
もう一度|もういちど|again|JLPT N5
緑|みどり|green|JLPT N5
テーブル||table|JLPT N5
庭|にわ|garden|JLPT N5
速い|はやい|quick|JLPT N5
角|かど|a corner|JLPT N5
二つ|ふたつ|two|JLPT N5
地下鉄|ちかてつ|underground train|JLPT N5
頼む|たのむ|to ask|JLPT N5
橋|はし|bridge|JLPT N5
階段|かいだん|stairs|JLPT N5
冷蔵庫|れいぞうこ|refrigerator|JLPT N5
毎月|まいげつ/まいつき|every month|JLPT N5
木曜日|もくようび|Thursday|JLPT N5
牛乳|ぎゅうにゅう|milk|JLPT N5
水曜日|すいようび|Wednesday|JLPT N5
疲れる|つかれる|to get tired|JLPT N5
まずい||unpleasant|JLPT N5
火曜日|かようび|Tuesday|JLPT N5
自動車|じどうしゃ|automobile|JLPT N5
どなた||who|JLPT N5
働く|はたらく|to work|JLPT N5
上げる|あげる|to give|JLPT N5
食堂|しょくどう|dining hall|JLPT N5
呼ぶ|よぶ|to call out,to invite|JLPT N5
一昨日|おととい|day before yesterday|JLPT N5
たて||length,height|JLPT N5
姉|あね|(humble) older sister|JLPT N5
男の子|おとこのこ|boy|JLPT N5
狭い|せまい|narrow|JLPT N5
机|つくえ|desk|JLPT N5
薄い|うすい|thin,weak|JLPT N5
広い|ひろい|spacious,wide|JLPT N5
御飯|ごはん|cooked rice,meal|JLPT N5
宿題|しゅくだい|homework|JLPT N5
忘れる|わすれる|to forget|JLPT N5
漢字|かんじ|Chinese character|JLPT N5
向こう|むこう|over there|JLPT N5
コート||coat,tennis court|JLPT N5
歌う|うたう|to sing|JLPT N5
出かける|でかける|to go out|JLPT N5
遊ぶ|あそぶ|to play,to make a visit|JLPT N5
兄弟|きょうだい|(humble) siblings|JLPT N5
暗い|くらい|gloomy|JLPT N5
売る|うる|to sell|JLPT N5
建物|たてもの|building|JLPT N5
切る|きる|to cut|JLPT N5
眼鏡|めがね|glasses|JLPT N5
並ぶ|ならぶ|to line up|JLPT N5
両親|りょうしん|both parents|JLPT N5
ベッド||bed|JLPT N5
開く|あく|to open|JLPT N5
赤い|あかい|red|JLPT N5
レストラン||restaurant|JLPT N5
フィルム||roll of film|JLPT N5
シャツ||shirt|JLPT N5
黒い|くろい|black|JLPT N5
立つ|たつ|to stand|JLPT N5
着く|つく|to arrive at|JLPT N5
兄|あに|(humble) older brother|JLPT N5
ペン||pen|JLPT N5
ポケット||pocket|JLPT N5
生まれる|うまれる|to be born|JLPT N5
ペット||pet|JLPT N5
マッチ||match|JLPT N5
紅茶|こうちゃ|black tea|JLPT N5
それから||after that|JLPT N5
着る|きる|to put on, wear|JLPT N5
あっち||over there|JLPT N5
飛ぶ|とぶ|to fly,to hop|JLPT N5
バター||butter|JLPT N5
休む|やすむ|to rest|JLPT N5
地図|ちず|map|JLPT N5
飲み物|のみもの|a drink|JLPT N5
帽子|ぼうし|hat|JLPT N5
先月|せんげつ|last month|JLPT N5
覚える|おぼえる|to remember|JLPT N5
レコード||record|JLPT N5
手紙|てがみ|letter|JLPT N5
撮る|とる|to take a photo, record film|JLPT N5
青い|あおい|blue|JLPT N5
住む|すむ|to live in|JLPT N5
玄関|げんかん|entry hall|JLPT N5
つまらない||boring|JLPT N5
止まる|とまる|to come to a halt|JLPT N5
テープ||tape|JLPT N5
置く|おく|to put|JLPT N5
黄色|きいろ|yellow|JLPT N5
たいへん||'very much' or 'difficult situation'|JLPT N5
上着|うわぎ|jacket|JLPT N5
見せる|みせる|to show|JLPT N5
消える|きえる|to disappear|JLPT N5
降りる|おりる|to get off, to descend|JLPT N5
アパート||apartment|JLPT N5
晴れる|はれる|to be sunny|JLPT N5
ズボン||trousers|JLPT N5
教える|おしえる|to teach,to tell|JLPT N5
交差点|こうさてん|intersection|JLPT N5
いちばん||best,first|JLPT N5
背|せ|height,stature|JLPT N5
引く|ひく|to pull|JLPT N5
大勢|おおぜい|great number of people|JLPT N5
ネクタイ||tie,necktie|JLPT N5
返す|かえす|to return something|JLPT N5
ふろ||bath|JLPT N5
喫茶店|きっさてん|coffee lounge|JLPT N5
ストーブ||heater|JLPT N5
開ける|あける|to open|JLPT N5
靴下|くつした|socks|JLPT N5
毎朝|まいあさ|every morning|JLPT N5
洋服|ようふく|western-style clothes|JLPT N5
スカート||skirt|JLPT N5
黄色い|きいろい|yellow|JLPT N5
牛肉|ぎゅうにく|beef|JLPT N5
押す|おす|to push, to stamp|JLPT N5
飴|あめ|candy|JLPT N5
エレベーター||elevator|JLPT N5
本棚|ほんだな|bookshelves|JLPT N5
門|もん|gate|JLPT N5
いいえ||no|JLPT N5
ほんとう||truth|JLPT N5
あさって||day after tomorrow|JLPT N5
消す|けす|to erase,to turn off power|JLPT N5
池|いけ|pond|JLPT N5
メートル||metre|JLPT N5
いす||chair|JLPT N5
汚い|きたない|dirty|JLPT N5
豚肉|ぶたにく|pork|JLPT N5
咲く|さく|to bloom|JLPT N5
砂糖|さとう|sugar|JLPT N5
答える|こたえる|to answer|JLPT N5
細い|ほそい|thin|JLPT N5
賑やか|にぎやか|bustling,busy|JLPT N5
まっすぐ||straight ahead,direct|JLPT N5
入口|いりぐち|entrance|JLPT N5
台所|だいどころ|kitchen|JLPT N5
辞書|じしょ|dictionary|JLPT N5
あちら||there|JLPT N5
借りる|かりる|to borrow|JLPT N5
果物|くだもの|fruit|JLPT N5
座る|すわる|to sit|JLPT N5
切符|きっぷ|ticket|JLPT N5
コップ||a glass|JLPT N5
デパート||department store|JLPT N5
弾く|ひく|to play an instrument|JLPT N5
吸う|すう|to smoke,to suck|JLPT N5
吹く|ふく|to blow|JLPT N5
たばこ||tobacco,cigarettes|JLPT N5
出口|でぐち|exit|JLPT N5
フォーク||fork|JLPT N5
鉛筆|えんぴつ|pencil|JLPT N5
スプーン||spoon|JLPT N5
毎晩|まいばん|every night|JLPT N5
渡す|わたす|to hand over|JLPT N5
貼る|はる|to stick|JLPT N5
渡る|わたる|to go across|JLPT N5
三つ|みっつ|three|JLPT N5
洗う|あらう|to wash|JLPT N5
ナイフ||knife|JLPT N5
警官|けいかん|policeman|JLPT N5
一月|ひとつき|one month|JLPT N5
廊下|ろうか|corridor|JLPT N5
厚い|あつい|kind, deep, thick|JLPT N5
丈夫|じょうぶ|strong,durable|JLPT N5
ボールペン||ball-point pen|JLPT N5
登る|のぼる|to climb|JLPT N5
しょうゆ||soy sauce|JLPT N5
封筒|ふうとう|envelope|JLPT N5
留学生|りゅうがくせい|overseas student|JLPT N5
おまわりさん||policeman|JLPT N5
作文|さくぶん|composition,writing|JLPT N5
要る|いる|to need|JLPT N5
一昨年|おととし|year before last|JLPT N5
太い|ふとい|fat|JLPT N5
ハンカチ||handkerchief|JLPT N5
はく||to wear,to put on trousers|JLPT N5
グラム||gram|JLPT N5
茶色|ちゃいろ|brown|JLPT N5
磨く|みがく|to brush teeth, to polish|JLPT N5
ワイシャツ||business shirt|JLPT N5
戸|と|Japanese style door|JLPT N5
はし||chopsticks|JLPT N5
泳ぐ|およぐ|to swim|JLPT N5
並べる|ならべる|to line up,to set up|JLPT N5
かばん||bag,basket|JLPT N5
切手|きって|postage stamp|JLPT N5
無くす|なくす|to lose something|JLPT N5
四つ|よっつ|four|JLPT N5
鳴く|なく|animal noise (chirp, roar...)|JLPT N5
八百屋|やおや|greengrocer|JLPT N5
おばあさん||grandmother|JLPT N5
貸す|かす|to lend|JLPT N5
セーター||sweater,jumper|JLPT N5
スリッパ||slippers|JLPT N5
万年筆|まんねんひつ|fountain pen|JLPT N5
大使館|たいしかん|embassy|JLPT N5
閉まる|しまる|to close,to be closed|JLPT N5
閉める|しめる|to close something|JLPT N5
りっぱ||splendid|JLPT N5
交番|こうばん|police box|JLPT N5
脱ぐ|ぬぐ|to take off clothes|JLPT N5
八つ|やっつ|eight|JLPT N5
締める|しめる|to tie|JLPT N5
習う|ならう|to learn|JLPT N5
終る|おわる|to finish|JLPT N5
差す|さす|to stretch out hands|JLPT N5
灰皿|はいざら|ashtray|JLPT N5
七つ|ななつ|seven|JLPT N5
葉書|はがき|postcard|JLPT N5
背広|せびろ|business suit|JLPT N5
勤める|つとめる|to work for someone|JLPT N5
曇る|くもる|to become cloudy/dim|JLPT N5
かぎ||key|JLPT N5
五つ|いつつ|five|JLPT N5
花瓶|かびん|a vase|JLPT N5
あびる||to bathe,to shower|JLPT N5
易しい|やさしい|easy, simple|JLPT N5
煩い|うるさい|noisy,annoying|JLPT N5
映画館|えいがかん|cinema|JLPT N5
テープレコーダー||tape recorder|JLPT N5
十日|とおか|ten days,the tenth day|JLPT N5
一人|ひとり|one person|JLPT N5
六つ|むっつ|six|JLPT N5
せっけん||soap|JLPT N5
七日|なのか|seven days,seventh day|JLPT N5
温い|ぬるい|luke warm|JLPT N5
曲る|まがる|to turn,to bend|JLPT N5
八日|ようか|eight days, eighth day of the month|JLPT N5
六日|むいか|six days, sixth day of the month|JLPT N5
明い|あかるい|bright|JLPT N5
九つ|ここのつ|nine|JLPT N5
字引|じびき|dictionary|JLPT N5
三日|みっか|three days, third day of the month|JLPT N5
朝御飯|あさごはん|breakfast|JLPT N5
あの~||um...|JLPT N5
いい/よい||good|JLPT N5
一日|いちにち| one day, first of month|JLPT N5
五日|いつか|five days, fifth day|JLPT N5
お酒|おさけ|alcohol, rice wine|JLPT N5
お皿|おさら|plate, dish|JLPT N5
伯父/叔父|おじいさん|grandfather|JLPT N5
お手洗い|おてあらい|bathroom|JLPT N5
お兄さん|おにいさん|older brother|JLPT N5
お姉さん|おねえさん|older sister|JLPT N5
伯母さん/叔母さん|おばさん|aunt|JLPT N5
お風呂|おふろ|bath|JLPT N5
お弁当|おべんとう|boxed lunch|JLPT N5
外国人|がいこくじん|foreigner|JLPT N5
川/河|かわ|river|JLPT N5
キロ/キログラム||kilogram|JLPT N5
キロ/キロメートル||kilometre|JLPT N5
九日|ここのか|nine days, ninth day|JLPT N5
コピーする||to copy|JLPT N5
さ来年|さらいねん|year after next|JLPT N5
じゃ/じゃあ||well then…|JLPT N5
すぐに||instantly|JLPT N5
そうして/そして||and|JLPT N5
誕生日|たんじょうび|birthday|JLPT N5
ちゃわん||rice bowl|JLPT N5
とり肉|とりにく|chicken meat|JLPT N5
初め/始め|はじめ|beginning|JLPT N5
二十歳|はたち|20 years old,20th year|JLPT N5
二十日|はつか|twenty days,twentieth|JLPT N5
晩御飯|ばんごはん|evening meal|JLPT N5
昼御飯|ひるごはん|midday meal|JLPT N5
二人|ふたり|two people|JLPT N5
二日|ふつか|two days, second day of the month|JLPT N5
丸い/円い|まるい|round,circular|JLPT N5
見る 観る|みる|to see, to watch|JLPT N5
郵便局|ゆうびんきょく|post office|JLPT N5
ゆっくりと||slowly|JLPT N5
四日|よっか|four days, fouth day of the month|JLPT N5
ラジカセ / ラジオカセット||radio cassette player|JLPT N5
より、ほう||Used for comparison.|JLPT N5
